5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
5.34,0,0,0.6,0,0.6,0
