9384, -13928, 168
10152, -14240, 1608
9792, -13728, 736
11184, -12896, 1720
10832, -13024, 456
12520, -10712, 1496
12192, -10976, 432
13104, -11736, 976
13600, -10080, 544
14384, -9424, 1016
14368, -8016, -88
15016, -6832, 696
15048, -6936, 128
15512, -6168, 296
15456, -5760, 416
15304, -5528, -544
16632, -2888, 1088
16128, -3696, 1016
16240, -2616, 400
16656, -3096, 784
16568, -288, 416
16440, -688, 976
16400, 1376, 24
16120, 1208, 904
16344, 3040, -80
15472, 3712, 144
15664, 4296, -32
15480, 4928, 480
14880, 4936, 496
15800, 6048, 720
15008, 6992, 160
14392, 7192, 488
13664, 8464, 24
13320, 8144, 112
13344, 9744, 648
12416, 9400, 144
12784, 9456, 920
11688, 11704, -48
11432, 10896, 480
11616, 12152, 408
9848, 12856, 48
9704, 11920, 248
9096, 12736, 480
8080, 14080, -160
7536, 13248, 224
6568, 14232, -224
5608, 14560, -56
4720, 14016, 48
5376, 15512, 344
3976, 16240, 216
2920, 14752, 80
2496, 16616, -48
1400, 15968, 152
1160, 15128, 592
952, 17432, 488
-416, 15424, 120
-2544, 15288, -120
-1840, 17192, 480
-2560, 14848, 568
-3568, 16568, -64
-4784, 15832, -128
-5312, 13824, 480
-5040, 14936, 368
-6480, 15456, 304
-7872, 13232, 240
-7656, 15352, 96
-8888, 11896, 112
-8656, 13984, 304
-10144, 12376, -232
-10984, 10568, 216
-12176, 10080, -584
-11448, 12320, -136
-12128, 8840, 104
-12704, 10480, -32
-13552, 8392, 200
-13424, 8352, 80
-14344, 7336, 104
-14360, 6464, 152
-14696, 6104, 232
-15264, 5768, -104
-15896, 3600, -384
-15856, 4808, -200
-15984, 2896, 224
-15984, 2704, 160
-15984, 2232, -64
-16392, 480, 344
-16008, 216, 584
-16272, 760, -40
-16152, -1384, 1168
-16792, -2064, -256
-16168, -3688, 976
-15984, -2104, 176
-16160, -5200, 696
-15640, -4080, 88
-16056, -6960, 1040
-15208, -5040, -336
-15136, -7416, -168
-14616, -7544, 1000
-14608, -8152, -208
-14016, -7752, 24
-13512, -9400, -168
-13320, -9360, 456
-13216, -10536, -600
-11760, -9768, 760
-11408, -11584, -392
-11288, -12464, 1792
-10792, -12736, 176
-9328, -12904, 1320
-9464, -13824, -528
-8608, -13432, 608
-7824, -15992, 840
-6784, -13784, 840
-6104, -14568, -320
-6120, -16200, 848
-5088, -16168, 408
-4960, -17240, 400
-3928, -16184, 280
-3736, -16248, 432
-2856, -16976, 496
-2560, -16176, 560
-1616, -16008, 552
-1488, -17024, 592
-1224, -16672, 480
-968, -16576, 264
-816, -16776, 504
-400, -16368, 376
-248, -16632, 736
-24, -16608, 600
-392, -16864, 504
48, -16720, 552
88, -16600, 112
-144, -17024, 384
-56, -15616, 352
-80, -16696, 520
136, -16648, 624
488, -17312, 1288
-32, -16904, 488
-32, -16808, 728
48, -16648, 616
-128, -16992, 672
-288, -16728, 296
-240, -17160, 208
280, -16456, 808
-280, -16640, 456
